VideoID,Comment,Sentiment
lDDRtjSq3Fc,Hes a legend creating a masterpeice,positive
lDDRtjSq3Fc,HE IS A GENIUS A LEGEND,positive
lDDRtjSq3Fc,This is bringing me a goosebumps,positive
MJQIQJYxey4,Thanksss,positive
lDDRtjSq3Fc,i need more interview with him,positive
lDDRtjSq3Fc,This man is a legend,positive
lDDRtjSq3Fc,LIVING LEGEND ISAYAMA,positive
lDDRtjSq3Fc,This mad man made the best plot twist of all time,positive
lDDRtjSq3Fc,The legend,positive
lDDRtjSq3Fc,Your a legend,positive
lDDRtjSq3Fc,Even bbc did Interview this man he is a legend,positive
lDDRtjSq3Fc,this man is a legendary i salute him with all my heart,positive
lDDRtjSq3Fc,Salute to him,positive
lDDRtjSq3Fc,And this legend created a legendary anime,positive
e3Dn7MJaMuI,Thoughts  Prayers for everyone in Japan,positive
e3Dn7MJaMuI,Starting the new year with a bang,positive
lenpARWMyEY,Joe is so petty,positive
D-9aEmB5DhM,God bless you lovely lady,positive
TjBA6jy4ako,Great interview We all should have the freedom to back the candidates of our choice De Santis is the gold standard and I am thankful for Ilon Trump and De Santis Our country needs them men after what we have suffered under the Biden Administration,positive
TjBA6jy4ako,God Bless our Awesome President Trump and Elon Musk,positive
TjBA6jy4ako,My only concern is that he is too good to be true I love some of his controversial remarks Hes outspoken smart and I watch them land a rocket ship upright which by the way if you havent seen the video is something of awe Is it possible for somebody of power to be so based,positive
TjBA6jy4ako,Elon is an exciting man,positive
TjBA6jy4ako,It sounds like Elon is developing a British accent to make it seem like hes part of the Upper Elite,positive
TjBA6jy4ako,BEAUTIFUL MY FAVORITE THANK YOU,positive
TjBA6jy4ako,I dont know this interview guy but Elon must be so bored of being asked such shallow questions but heyall publicity with Elon is good publicity because he never tries to appease anyone It shows true strength of character and emotional intellect we all know he is a genius but his emotional side is super developed too Thank you Elon for always being a true individualand taking on all interviews no matter how boring the questions we just love hearing from you Happy Birthday my fellow African American xoxo,positive
TjBA6jy4ako,Typically if men in suits show up I lock the door haha,positive
TjBA6jy4ako,Thank you,positive
TjBA6jy4ako,Its lovely to hear Elon He is simply brilliant in his attitude,positive
TjBA6jy4ako,Thanks,positive
TjBA6jy4ako,Isnt MrMusk a DARLING MrMusk you are the greatest most eloquent and yet so very generous communicator I have ever listened to Everytime I lilisten to your podcasts irrelevant of the topic it is A LINGUISTICAL TREAT THANK YOU,positive
TjBA6jy4ako,Thanks for clearing the air Elon,positive
TjBA6jy4ako,If Elon Musk comes out as Libertarian it would bring a whole new 3rd Political Party to the US Government We are all tired of Democrats vs Republicans for the last 250 years we need a 3rd Party and we need to allow ranked voting so People actually vote for a 3rd Party and not fear having their Vote not be useful,positive
TjBA6jy4ako,All of that moneyhe can get better hair plugs,positive
TjBA6jy4ako,Elon is so much smarter than this guy,positive
TjBA6jy4ako,Hampshire Illinois supports President Trump and our Veterans We hunt and fish and farm,positive
TjBA6jy4ako,I bet DOGE holders will think of the token pumping again after this but no They should stop expecting everytime Elon speaks about DOGE Much better if Elon considers Cardano right now Strong fundamentals massive developments including the upcoming Cardano Island on Virtua Prime,positive
TjBA6jy4ako,Happy birthday,positive
TjBA6jy4ako,If I stick some balloons on a string that project like can I get 1 million,positive
TjBA6jy4ako,I am so excited to live in Elons time What a Genial Brain with the betterment of humanity present,positive
TjBA6jy4ako,A handsome intelligent man Musk is,positive
TjBA6jy4ako,This is Elon being business like Watch him on Youtube in his element at Starbase in Texas talking rockets and hes more himself,positive
TjBA6jy4ako,Pumpkin it must be sooo hard to deal with regular folks thanks for being who you are and being for free speech guessing your mum must be proud as are we,positive
TjBA6jy4ako,The worlds greatest capitalist what a title I wonder how history will record that,positive
TjBA6jy4ako,Elanwe still need your help in creating a free internet It shouldnt bethat a group with ownership in the digital world have been able to censor ideas and the free exchange thereof,positive
TjBA6jy4ako,Yes to Elon Musk,positive
TjBA6jy4ako,Not all Chinese products are cheap crap That is what ruthless businesses here want but when they make something they are proud of in my experience the product is quite excellent,positive
TjBA6jy4ako,we have to carefully structure the regulatory around AI as cyber is becoming pretty much dominant in all disciplines infra whats central whats not take over future allgov refereemanmachineinfra with one regulatory entity for it all the accountability allowing medium for applications and emergent innovations users horizontal interconnectedness between different verticals,positive
TjBA6jy4ako,2025million super PAC perked up a few ears,positive
TjBA6jy4ako,WOW September 30 2022 Hmmm,positive
TjBA6jy4ako,This guy asks some great questions Musk is a good sport,positive
TjBA6jy4ako,Elon would make a great president,positive
TjBA6jy4ako,We love Elon,positive
TjBA6jy4ako,Great Interview I really like Elon and he tells it how it is,positive
TjBA6jy4ako,Great content Money is worthless until you put it to work I made my 1st million investing in Crypto Making money is the plan and with investing in crypto your plans can be fulfilled,positive
TjBA6jy4ako,Elon is just a great guy Id love to power my house with the sunshine and car woe lets hope the prices come to the common man soon,positive
TjBA6jy4ako,Elon looks fairly human for 3am Ive seen him doing these late night videos about crypto currency and he looked completely wasted wiped out Really bad for your health Elon take a rest from working sometimes Their very rapid expansion of car factories seemed a bit optimistic a few years ago and now seems like a perfect call Tesla need to put most of their resources into even more factories in more parts of the world On the politics side funding a moderate and centrist super PAC would be just great Lets resist extreme politics of all stripes Red Blue Green or polka dot Great idea Elon bring back moderate sensible centrist politics,positive
TjBA6jy4ako,Literally the most interesting man in the world apart from myself,positive
TjBA6jy4ako,Elon is amazing,positive
TjBA6jy4ako,give us some good news,positive
TjBA6jy4ako,Elon is BRILLIANT,positive
TjBA6jy4ako,Q Do you think we should be concerned about AI Elon A I have being saying this for about a decade now Yes I believe there should be some sort of regulatory body concerned with the safety of AI towards humamity How many times does he have to say this before somebody listens One of the reasons why they are developing General AI at Tesla is that they want to be amongst the first and be beneficial to humanity rather than take advantage in various derogatory ways OK there are people who believe that General AI will never be a threat to humans But isnt it prudent to make sure,positive
TjBA6jy4ako,We did make an announcement lol,positive
TjBA6jy4ako,Interesting and quite informative Thank you Elon didnt disappoint me even once Reminds me of President Trump,positive
TjBA6jy4ako,such silly questions to such a brilliant man you rock elon im watching in my model 3 i love this car and you thank you,positive
TjBA6jy4ako,Its so interesting that hes extremely respectful of foreign world leaders and officials while being exactly the opposite with his own,positive
TjBA6jy4ako,Dear Elon though theres little hope of you seeing this indeed it would be a shame to see you so distracted but if by chance youre scrolling these latest comments may I add to your support by saying that I wish you well and that Im proud to see you where you are and I hope you are making yourself replaceableredundant Its a good sign for humanity that someone of your wherewithal is so enabled but it is too fragile for the fate of humanity to be in only your hands Please dedicate as much time and resources to inviting similar talent to where it can do most good as Im sure youre concerned as I am at the unlikeliness of your success and the unlikeliness of anyone similar to follow With all my love,positive
TjBA6jy4ako,Einstein Tesla all in one Thank God,positive
TjBA6jy4ako,Congrats to Elon Musk thanks,positive
TjBA6jy4ako,Elon has an awesome laugh Love this guy,positive
TjBA6jy4ako,Good stuff,positive
TjBA6jy4ako,I respect him for his honesty so much,positive
TjBA6jy4ako,His answers are perfect I love his conversation,positive
TjBA6jy4ako,bravo Elon for calling him out I think you said that As always direct open honest answers So refreshing to see hear So polite even when questions caused a blink of the eye,positive
TjBA6jy4ako,Good information,positive
TjBA6jy4ako,Say what you will about the man If the worlds wealthiest man was focused on the things Elon is working on Id say our future in the year 2040 is in good hands,positive
TjBA6jy4ako,Mr Elon Thank You for sharing your informations,positive
TjBA6jy4ako,I must confess a bit of unquestionable anticipation to see Teslas Elons September rollout of the 1st humanoid robot THAT should definitely be an interesting and perhaps pivotal advancement,positive
TjBA6jy4ako,How on earth he can concentrate with all that feedback in the background is beyond me But the man is a genius a visionary and one of the truly brilliant humans of our time So I guess hes not too worried about the odd tech problem,positive
TjBA6jy4ako,for all that Elon Musk thinks of and does on behalf of humanity with his entrepreneurial talents,positive
TjBA6jy4ako,Very good of Micklethwait to focus the free speech question on China and completely remove the Middle East from the equation,positive
TjBA6jy4ako,I am facisnated by Elon Musk He is so interesting,positive
TjBA6jy4ako,Amazing leader Elon Musk is,positive
TjBA6jy4ako,yes 100 agree with Elon there definately needs to be a AI regulatory agency from the US government to monitor and implement policies to standardize all corporations including Google and Tesla,positive
TjBA6jy4ako,Praying for healing of the nations And for those in authority May they make wise decisions for the good of their countrymen,positive
TjBA6jy4ako,how to answer perfectly even highly charged questions wow,positive
TjBA6jy4ako,830 gold Micklewait may be smart but imagination is more important than knowledge this is why Elon is the genius of our time,positive
TjBA6jy4ako,Great answers but for better questions I guess we have to wait until the next Lex Fridman Elon Musk interview,positive
TjBA6jy4ako,This guy is amazing buying tesla this year Amazing car,positive
TjBA6jy4ako,What a fascinating human,positive
TjBA6jy4ako,Great questions and answers by the Incredible man Elon Musk,positive
TjBA6jy4ako,To whoever reading this never stop chasing your dreams you can do it Keep pressing and thriving you will make it Consistency is the key to achieve your goals,positive
TjBA6jy4ako,What a great conversation discuss Excellent questions right on point,positive
TjBA6jy4ako,Pi seems just amazingly yummy,positive
TjBA6jy4ako,elon muskes favorite color is white and i like my mack n cheese dry,positive
TjBA6jy4ako,Smart and hard worker man,positive
TjBA6jy4ako,He must be a very smart man has to be a genius,positive
TjBA6jy4ako,I like the man,positive
TjBA6jy4ako,Elon musk forever rich,positive
TjBA6jy4ako,545 yeah well with this supreme court who knows what rights theyll take next,positive
TjBA6jy4ako,Okay but why is he so fine lol,positive
TjBA6jy4ako,Elon if you need looking after Im ready,positive
TjBA6jy4ako,His vision for Twitter is grandiose but Twitter will never become what he wants it to be Most people dont use it and never will no matter what changes he makes to it,positive
TjBA6jy4ako,Regulationstymied creativity,positive
TjBA6jy4ako,freedom of speech freedom of reach beautiful,positive
TjBA6jy4ako,Thanks For Supporting Doge Coin Elon Representing The Not So Rich Here,positive
TjBA6jy4ako,Elon Musk seems like a decent balanced man,positive
TjBA6jy4ako,He could have asked him how Is he going to secure Copper and nickel supply,positive
TjBA6jy4ako,And two more days Im going to speak of blessing over get ready,positive
TjBA6jy4ako,And we of the dogecoin community support you too mr Musk,positive
TjBA6jy4ako,Will dance for Elon musk and success with Tesla and Twitter,positive
TjBA6jy4ako,I personally find that its much easier to read Elon rather than listen to him speak,positive
TjBA6jy4ako,Elon is so handsome I cant even believe it,positive
TjBA6jy4ako,Glad hes work many projects that benefit rich poor,positive
PHVGL1BDXXU,Its inspiring to see that they treat the patients with the little resources they have,positive
PHVGL1BDXXU,Blessings from a x addict been clean for 11 years from a 22 years of using heroinif i can do It you can too have faith,positive
PHVGL1BDXXU,The guy who hosts the show is really cool,positive
PHVGL1BDXXU,I hope in another day Afganistan will be a great country with muslim dignity Love from Indonesia,positive
PHVGL1BDXXU,I really very much love this Country,positive
PHVGL1BDXXU,Being a student of Sociology I find Al Jazeera documentaries quite eye opening and it reflects on the subject with many vantage points Thank You for spreading truth,positive
PHVGL1BDXXU,HATS OF TO THE MAN WHO IS WORKING SOO HARD MAY ALLAH SWT HELP HIM TO HELP THIS YOUTH VERY SORRY TO AFGHAN BROTHERS FROM INDIA,positive
PHVGL1BDXXU,3332 I hate hearing the partial excuse People use drugs and get high mostly because they want to They love getting both Plain and simple A true addict is gonna get no matter what,positive
TjBA6jy4ako,Taking advice from Musk as fare as the US economy is like asking Trump to predict his political future,positive
TjBA6jy4ako,Thanks Elon Musk Danke Elon Musk,positive
TjBA6jy4ako,Good I want one of your homes,positive
TjBA6jy4ako,Man Elon is just such a bro 3 to u Elon do what you can you have super duper powers man and i have faith in the good in you even if others cant see it i can,positive
TjBA6jy4ako,The world have need for man positive as Elon Musk,positive
TjBA6jy4ako,ThankYou Elon Musk great jobs since you are own tweet amazing,positive
TjBA6jy4ako,I was relieved to hear that at least by nearly the end of interviewing with of the worlds great tech giants that something as rudimentary as the sound sound sound sound was was was was was was eventually finally sorted out pulling one fader down another up Christ on a bike,positive
TjBA6jy4ako,We Love You Elon,positive
TjBA6jy4ako,Elon Musk maybe is the only one wealthy American who actually care about our country Thank Alan Musk of being true to yourself and to the work you do,positive
TjBA6jy4ako,You have got to love the way Musk thinks,positive
TjBA6jy4ako,Maybe Elon musk will run for office he could be a great President and leader,positive
TjBA6jy4ako,Allow them to control your money and they care not who runs your country,positive
TjBA6jy4ako,Love you,positive
TjBA6jy4ako,I love musk,positive
TjBA6jy4ako,Did you know electric cars are made from more then 70 percent of petrochemicals Healthcare products such as face masks surgical gloves IV tubes sterilization trays hand Sanitizer blood transfusion bags cannulas artificial limbs pill capsules eyeglasses etc Manufacturing items like PVC piping electrical cables weather resistant windows frames heat retardant materials computers water hoses etc Think of all the things made from PVC that you use everyday and all made from Petroleum,positive
TjBA6jy4ako,Why are they after Musks head Beef up his security please,positive
TjBA6jy4ako,Please handle this cameraman Thank you,positive
TjBA6jy4ako,Congratulations Tesla,positive
TjBA6jy4ako,Well dont call it disturbing the peace thats what they think that youre disturbing the peace but I actually are you you have we all have a right to freedom of speech but if you go out there and you start have a voice theyll say youre disturbing the peace because what are we disturbing or disturbing their manifestation their manifesto their power they dont want you interviewing the power that they have so they call the shots they want to call the shots and if youre out there thinking youre going to call the shots well youre wrong because Ive already experienced that through my 62 years of how if you think youre calling the shots youre wrong over and over again Ive learned the hard way of how you have to become flexible in this world otherwise theyre going to make you pliable,positive
TjBA6jy4ako,In a Media world totally controlled by advertising departments dont ever expect fair treatment of Elon Musk who has a product so good he does not spend any money on advertising The average car mfg spends 2000 to 3 000 PER CAR on advertising while Tesla only spends 014 per car printing of literature,positive
TjBA6jy4ako,In Musk we Trust,positive
TjBA6jy4ako,when 25 million is a trivial amount now your just so rich its like asking how much would u pay for an ice cream cone,positive
TjBA6jy4ako,He wants people to short Tesla Trigger a short squeeze again Seems pretty logical to me,positive
TjBA6jy4ako,Yeahl he cant have it his way so we should all listen to him throw the baby out with the bath water you know bite the hands that fed him this is why we will always LOVE Cherish and PRAISE Steve Larry Jeff Pierre Bill Tim you knowthe grateful mighty American leaders,positive
TjBA6jy4ako,Love you,positive
TjBA6jy4ako,Elon Sounds Like God Talking to Moses,positive
TjBA6jy4ako,He really loves a interview He enjoys being a celebrity and wants more attention He is a very smart hypocrite He is both a hero and a villain In every role he will benefit,positive
TjBA6jy4ako,Mr musk cannot worry about anyone or any groups reaction to him acquiring twitter beforehand crossing that hurdle as it present itself,positive
TjBA6jy4ako,I Elons usual emphasis of his qualities in interviews a transparent Visionary Warrior Midas,positive
TjBA6jy4ako,GUYS IM BACK ITS TIME TO UNTIE AGAIN THEY CAN NOT STOP US WE WILL BE BIGGER AND BETTER THAN THEY EVER WANT US TO BE,positive
TjBA6jy4ako,PLAYING NOT TO LOSE IN THIS CASE IS THE ONLY OPTION,positive
TjBA6jy4ako,Sdmirable and exceptional bejng God bless him,positive
TjBA6jy4ako,At some instance electric cars production its not competitive its contributive cus goes by the path of sustainable products At some checkpoint well have to work together make an harmony,positive
TjBA6jy4ako,classical love don1t take it from methey shouldnt take classical love away from me,positive
TjBA6jy4ako,Losers look at winners winners focus on themselves,positive
TjBA6jy4ako,Well youre a justifiable great man and you have a lot of ideas to try to make the world a better place but I dont know how thats going to pan out hopefully it will for the good cause but right now a lot of things are going on right now I dont know politically huge,positive
TjBA6jy4ako,Nice Step,positive
TjBA6jy4ako,Can we get a competent interviewer next time,positive
TjBA6jy4ako,Come with better questions,positive
TjBA6jy4ako,Usually Rich men are ugly but Elon Musk is EXTREMELY HANDSOME hands down,positive
TjBA6jy4ako,Well that might be an idea in itself where your AI robot is actually kind or actually loves human beings whereas yeah that you could if you alter the way the AI thinks the the humanoid robot they they might not like that either as the theyll probably want to control the thinking patterns of that robot because they better be in correlation with the manifesto that is going to be in place so that like to see is that that robots thinking will be altered I think,positive
TjBA6jy4ako,Musk is usually a very good impromptu speaker Really wish he was not using a teleprompter His answers are being written as he is answering,positive
TjBA6jy4ako,I like and respect Elon a lot more now,positive
TjBA6jy4ako,More likely than not The most scary words Ive ever heard,positive
TjBA6jy4ako,3 am Wow,positive
TjBA6jy4ako,The people of the World is too complicated Elon is doing his best to balance his decisions puting humanity in priority I believe in Elon,positive
TjBA6jy4ako,Elon in interview is a formal respectable and insightful businessman Elon in twitter is a playful man with freedom of speech and zero regards for any comment and scandals brought by his own tweets,positive
TjBA6jy4ako,Good respectfull interview Support to Elon Musk for the good causes he defends free speach awareness and regulation over AIetc and his ethics,positive
TjBA6jy4ako,Looking great Elon thanks for your honest response,positive
e3Dn7MJaMuI,Wat a way to start the new year I Hope to God they dont get a tsunami,positive
e3Dn7MJaMuI,How much more can the people of Japan take Blessings to Japan from Canada,positive
e3Dn7MJaMuI,Love and prayers dear sweet people,positive
e3Dn7MJaMuI,Prayers for the people of Japan from the United States May GOD bless and protect you,positive
e3Dn7MJaMuI,God bless the people of Japan pray there are no deaths,positive
e3Dn7MJaMuI,Perfect videos hope everybody is safe,positive
e3Dn7MJaMuI,My prayers and thoughts are with youmay God protect each one of you great or small rich or poor,positive
e3Dn7MJaMuI,First day of 2024 and already crazy events happening hope everyone stays safe,positive
e3Dn7MJaMuI,Much love from Alaska to my Japanese friends,positive
e3Dn7MJaMuI,Sending my prayers thoughts to Japan And to the People there I know Someone from the United States living there doing Missionary Work there,positive
e3Dn7MJaMuI,Actually it was 76 and then 61 respectively 8 hours BEFORE this Aomori was hit by a 35 Im saying this having looked at the Tenki website,positive
e3Dn7MJaMuI,I hope the best outcome for Japanese people affected by this May you all be as safe as possible,positive
e3Dn7MJaMuI,Sending love to Japan from pittsburgh,positive
e3Dn7MJaMuI,Prayers for Japan and all countries affected by frequent earthquakes like the Philippines God bless,positive
e3Dn7MJaMuI,Praying for the safety of all Japanese citizen in Western coastfromthe,positive
e3Dn7MJaMuI,not the start to the new years i pray that the people living in these areas of japan is safe,positive
e3Dn7MJaMuI,Best wishes to Japan and all Japanese people from Italy,positive
e3Dn7MJaMuI,2024 the Chinese year of the Dragon I guess its rearing its ugly head and saying here I am I lived in Japan for 8 years and luckily I only experienced an EARTHQUAKE SHAKING once while I was shopping in Tokyo in a high rise department store I remember people running for the stairs as I look on wondering what was happening wish all the people of Japan good fortune after starting the new year off like this,positive
e3Dn7MJaMuI,Happy new year to Japan jeez,positive
e3Dn7MJaMuI,Wow,positive
e3Dn7MJaMuI,Prayers from Trinidad Tobago for the Japanese people and also well wishes,positive
e3Dn7MJaMuI,Im currently in Tokyo but Im not affected by anything Well the epicenter of the earthquake the Noto Peninsula is over 500 kilometers away from Tokyo,positive
e3Dn7MJaMuI,Stay safe JAPAN GOD bless you all,positive
e3Dn7MJaMuI,Not even a day into 2024 and this is happening wow,positive
e3Dn7MJaMuI,We pray for the people of Japan We love you,positive
e3Dn7MJaMuI,The Japanese people are resilient and determined I wish I could go over and help today as they help Earth quake assisted Nepal,positive
e3Dn7MJaMuI,That was very wise to have the nuclear plants in the tsunami region,positive
e3Dn7MJaMuI,Praying for the good people of Japan,positive
e3Dn7MJaMuI,Wish the people of Japan safety and a good recovery from this nasty quake Hoping for better times ahead In California weve been having earthquake weather Now I know why Hang in there,positive
e3Dn7MJaMuI,I hope you all stay safe,positive
e3Dn7MJaMuI,Please stay safe Your nation is strong All my thoughts are with you all,positive
e3Dn7MJaMuI,My hopes and prayers are with you all God bless,positive
e3Dn7MJaMuI,May God save the people prayers from Indonesia,positive
e3Dn7MJaMuI,Hope and wish thete is no loss of human life May god bless japan to recover as quickly as possible without much damage,positive
e3Dn7MJaMuI,Today I felt so powerful earthquake which is repeating over and over again So terrifying When sway stoped I felt that fall into illusion that sway is still keeping Its like taking ship in rough waves In the big station there were a lot of people from all over the world like America Brazil They had a very unusual experience Anyway I never wanna see the happening,positive
e3Dn7MJaMuI,Prayers for these people from south africa may God protect them,positive
e3Dn7MJaMuI,MAY GOD KEEP MY JAPANESE SISTERS AND BROTHERS SAFE I HOPE NO LIVES WILL HAVE TO BE LOSS PEACEAND LOVE FROM THE US VIRGIN ISLANDS,positive
e3Dn7MJaMuI,Prayes for Japan May God protect you,positive
e3Dn7MJaMuI,We love you japanmay god protect you,positive
e3Dn7MJaMuI,Praying for the safety of the affected Japanese people,positive
e3Dn7MJaMuI,I was in my shower in Yokosuka I thought it was dizzy but it kept going for a good 5 mins,positive
e3Dn7MJaMuI,Well wishes and condolences to Japan,positive
e3Dn7MJaMuI,God Bless All,positive
e3Dn7MJaMuI,Prayers to Japan in hopes they take care,positive
e3Dn7MJaMuI,Wow great way to start out the new year,positive
e3Dn7MJaMuI,Sincerest prayers condolences to all affected from the USA,positive
e3Dn7MJaMuI,The whole world is praying for Japan God bless you,positive
e3Dn7MJaMuI,pray for japan,positive
e3Dn7MJaMuI,Japan praying for your country South Africs,positive
e3Dn7MJaMuI,My wife and I visited Japan last January so this is very upsetting to see What a beautiful country and such amazing people The nation of Japan is in our thoughts and prayers today from the US,positive
e3Dn7MJaMuI,I pray for the safety of Johnny Somali,positive
e3Dn7MJaMuI,Wow 75 would level most infrastructure and buildings on the east coast of America with all the old infrastructure and buildings Even the new stuff would crumble its so cheaply built while being over priced Lets give the builders and architects of Japan some major kudos those houses and infrastructure held up pretty impressively Stay Strong Japan,positive
e3Dn7MJaMuI,So sadGod bless Japan and Japanese peoples,positive
e3Dn7MJaMuI,Thank u lord at malayo sa lugar ng mga anak ko,positive
e3Dn7MJaMuI,God bless Japan moroccan love japanaise,positive
e3Dn7MJaMuI,2024 And so it begins Praying everyone is ok,positive
e3Dn7MJaMuI,My thoughts are with these people Nature is a powerful force,positive
e3Dn7MJaMuI,Blessing from the Triple Gems those who perish and injury to speedy recoverythose who are homeless able to find shelter and warm,positive
e3Dn7MJaMuI,Praying for the people of Japan Stay strong and take the necessary precautions to be as safe as you can Love from Trinidad,positive
TjBA6jy4ako,Although I was willing to have a more detailed answer from Elon on LaMBDA being sentient Thank you for asking that question,positive
e3Dn7MJaMuI,God bless you all and keep you safe Praying for you all,positive
e3Dn7MJaMuI,Oh my God God save people,positive
e3Dn7MJaMuI,MAY GOD SURROUND YOU ALL WITH HIS GRACE MERCY AND PEACE TODAY AND ALWAYS MANY BLESSINGS FROM SCOTLAND,positive
e3Dn7MJaMuI,Not a good way to start the new year Hope all are well and will recover from this quickly as possible,positive
e3Dn7MJaMuI,God Bless all in Japan right now Stay safe,positive
e3Dn7MJaMuI,Be safe you all in Japan,positive
e3Dn7MJaMuI,I have a Marine in Iwakuni Hope that area is ok,positive
e3Dn7MJaMuI,I am so shocked with that newsAnd i am pray for safe of every Japanese people Srilanka,positive
e3Dn7MJaMuI,Praying for Japan,positive
e3Dn7MJaMuI,Oh God save Japan,positive
e3Dn7MJaMuI,Japan is one of my favorite countries praying for them to be safe and protected,positive
e3Dn7MJaMuI,Calm down 2024 Hope they get through this,positive
e3Dn7MJaMuI,USA prays for West Japan Stay Safe,positive
e3Dn7MJaMuI,I pray for the people of Japan,positive
e3Dn7MJaMuI,Dang 2024 starts with a bang for Japan Thoughts and prayers for those wonderful people,positive
e3Dn7MJaMuI,oh wow,positive
e3Dn7MJaMuI,I love you Japan stay strong,positive
e3Dn7MJaMuI,Stay Safe Japan From Philippines,positive
e3Dn7MJaMuI,my best hoping for relief for you good amazing people,positive
e3Dn7MJaMuI,Waking up to this news Im praying for the people and leadership of Japan Im praying for safety wisdom and blessings from God as the situation unfolds I cant imagine how scary and distressing it must be but Im sending all my best from America,positive
PHVGL1BDXXU,Uncle Babrak has a star like quality in him He looks like someone from the Game of Thrones Hes unreal Wow What a man,positive
TjBA6jy4ako,When I was young I love to multitask Im slowing down Cuz of my arthritis but I do love it and I salute my hat to Elon musk how he is multitasking his companys Love this man for what he has done,positive
TjBA6jy4ako,I like to be measured in my responses LOL,positive
TjBA6jy4ako,The market is very unstable and you can not tell If its going bearish or bullish I advise everyone to forget predictions and start making a good profit now because future valuations are all speculations and guesses When these reports are bullish take some off to the side lines when news gets bearish start buying Keep it simple simple that bear correction was the best thing that happened meBut all thanks to Jeff Erno for his amazing skills for helping me Trading went smooth for me as I was able to raise over 9 BTC when I started at 25 BTC in just 5 weeks of implementing trades with signals and insights from Jeff Erno I would advise you all to trade your asset rather than hold for a future you arent sure about,positive
TjBA6jy4ako,Amazing love God give him the strength to do all that must be done,positive
TjBA6jy4ako,Well well i i found found it it a a great great interview interview,positive
TjBA6jy4ako,To those who question the layoffs Companies and strong leaders have to make tough decisions Laying off 4000 employees today can mean the difference of not laying off 10000 6 months from now Any truly great leader of a company would understand that,positive
TjBA6jy4ako,Terrific insightful interview thank you Bloomberg,positive
TjBA6jy4ako,His responses are positive thoughtful and intelligent,positive
TjBA6jy4ako,Im glad I watched this Elon is much more reasonable than most of his fanatics and I wish him the best edit He might be the right person to help start a new moderate party he has enough money as well as the social and political capital But he has so much going on right now,positive
TjBA6jy4ako,Bottomline is that inflation is actually above 10 whilst interest rates is sub 2 Cash is still trash,positive
TjBA6jy4ako,Impressive this man faced the most vitriol media coveragecontinues to as mentioned by the incremental trivial lawsuits and established titans and powerful companies and came out as the richestand most successful by any metrics of capitalism man in the world,positive
TjBA6jy4ako,Like him or hate him The world is blessed to have Elon Musk,positive
TjBA6jy4ako,Getting Money is an issue that everyone has in order to live a better and more luxurious life Life was difficult for me until I began trading bitcoin and am now earning a lot of money even with the current crash happening in the trading market I still make gains using a better strategy,positive
